Date,Open,High,Low,Close*,Adj Close**,Volume
"Feb 02, 2018","2,808.92","2,808.92","2,759.97","2,762.13","2,762.13","4,301,130,000"
"Feb 01, 2018","2,816.45","2,835.96","2,812.70","2,821.98","2,821.98","3,938,450,000"
"Jan 31, 2018","2,832.41","2,839.26","2,813.04","2,823.81","2,823.81","4,261,280,000"
"Jan 30, 2018","2,832.74","2,837.75","2,818.27","2,822.43","2,822.43","3,990,650,000"
"Jan 29, 2018","2,867.23","2,870.62","2,851.48","2,853.53","2,853.53","3,573,830,000"
"Jan 26, 2018","2,847.48","2,872.87","2,846.18","2,872.87","2,872.87","3,443,230,000"
"Jan 25, 2018","2,846.24","2,848.56","2,830.94","2,839.25","2,839.25","3,835,150,000"
"Jan 24, 2018","2,845.42","2,852.97","2,824.81","2,837.54","2,837.54","4,014,070,000"
"Jan 23, 2018","2,835.05","2,842.24","2,830.59","2,839.13","2,839.13","3,519,650,000"
"Jan 22, 2018","2,809.16","2,833.03","2,808.12","2,832.97","2,832.97","3,471,780,000"
"Jan 19, 2018","2,802.60","2,810.33","2,798.08","2,810.30","2,810.30","3,639,430,000"
"Jan 18, 2018","2,802.40","2,805.83","2,792.56","2,798.03","2,798.03","3,681,470,000"
"Jan 17, 2018","2,784.99","2,807.04","2,778.38","2,802.56","2,802.56","3,778,050,000"
"Jan 16, 2018","2,798.96","2,807.54","2,768.64","2,776.42","2,776.42","4,325,970,000"
"Jan 12, 2018","2,770.18","2,787.85","2,769.64","2,786.24","2,786.24","3,573,970,000"
"Jan 11, 2018","2,752.97","2,767.56","2,752.78","2,767.56","2,767.56","3,641,320,000"
"Jan 10, 2018","2,745.55","2,750.80","2,736.06","2,748.23","2,748.23","3,576,350,000"
"Jan 09, 2018","2,751.15","2,759.14","2,747.86","2,751.29","2,751.29","3,453,480,000"
"Jan 08, 2018","2,742.67","2,748.51","2,737.60","2,747.71","2,747.71","3,242,650,000"
"Jan 05, 2018","2,731.33","2,743.45","2,727.92","2,743.15","2,743.15","3,236,620,000"
"Jan 04, 2018","2,719.31","2,729.29","2,719.07","2,723.99","2,723.99","3,695,260,000"
"Jan 03, 2018","2,697.85","2,714.37","2,697.77","2,713.06","2,713.06","3,538,660,000"
"Jan 02, 2018","2,683.73","2,695.89","2,682.36","2,695.81","2,695.81","3,367,250,000"
"Dec 29, 2017","2,689.15","2,692.12","2,673.61","2,673.61","2,673.61","2,443,490,000"
"Dec 28, 2017","2,686.10","2,687.66","2,682.69","2,687.54","2,687.54","2,153,330,000"
"Dec 27, 2017","2,682.10","2,685.64","2,678.91","2,682.62","2,682.62","2,202,080,000"
"Dec 26, 2017","2,679.09","2,682.74","2,677.96","2,680.50","2,680.50","1,968,780,000"
"Dec 22, 2017","2,684.22","2,685.35","2,678.13","2,683.34","2,683.34","2,399,830,000"
"Dec 21, 2017","2,683.02","2,692.64","2,682.40","2,684.57","2,684.57","3,273,390,000"
"Dec 20, 2017","2,688.18","2,691.01","2,676.11","2,679.25","2,679.25","3,241,030,000"
"Dec 19, 2017","2,692.71","2,694.44","2,680.74","2,681.47","2,681.47","3,368,590,000"
"Dec 18, 2017","2,685.92","2,694.97","2,685.92","2,690.16","2,690.16","3,724,660,000"
"Dec 15, 2017","2,660.63","2,679.63","2,659.14","2,675.81","2,675.81","5,723,920,000"
"Dec 14, 2017","2,665.87","2,668.09","2,652.01","2,652.01","2,652.01","3,430,030,000"
"Dec 13, 2017","2,667.59","2,671.88","2,662.85","2,662.85","2,662.85","3,542,370,000"
"Dec 12, 2017","2,661.73","2,669.72","2,659.78","2,664.11","2,664.11","3,555,680,000"
"Dec 11, 2017","2,652.19","2,660.33","2,651.47","2,659.99","2,659.99","3,091,950,000"
"Dec 08, 2017","2,646.21","2,651.65","2,644.10","2,651.50","2,651.50","3,106,150,000"
"Dec 07, 2017","2,628.38","2,640.99","2,626.53","2,636.98","2,636.98","3,292,400,000"
"Dec 06, 2017","2,626.24","2,634.41","2,624.75","2,629.27","2,629.27","3,229,000,000"
"Dec 05, 2017","2,639.78","2,648.72","2,627.73","2,629.57","2,629.57","3,539,040,000"
"Dec 04, 2017","2,657.19","2,665.19","2,639.03","2,639.44","2,639.44","4,023,150,000"
"Dec 01, 2017","2,645.10","2,650.62","2,605.52","2,642.22","2,642.22","3,942,320,000"
"Nov 30, 2017","2,633.93","2,657.74","2,633.93","2,647.58","2,647.58","4,938,490,000"
"Nov 29, 2017","2,627.82","2,634.89","2,620.32","2,626.07","2,626.07","4,078,280,000"
"Nov 28, 2017","2,605.94","2,627.69","2,605.44","2,627.04","2,627.04","3,488,420,000"
"Nov 27, 2017","2,602.66","2,606.41","2,598.87","2,601.42","2,601.42","3,006,860,000"
"Nov 24, 2017","2,600.42","2,604.21","2,600.42","2,602.42","2,602.42","1,349,780,000"
"Nov 22, 2017","2,600.31","2,600.94","2,595.23","2,597.08","2,597.08","2,762,950,000"
"Nov 21, 2017","2,589.17","2,601.19","2,589.17","2,599.03","2,599.03","3,332,720,000"
"Nov 20, 2017","2,579.49","2,584.64","2,578.24","2,582.14","2,582.14","3,003,540,000"
"Nov 17, 2017","2,582.94","2,583.96","2,577.62","2,578.85","2,578.85","3,300,160,000"
"Nov 16, 2017","2,572.95","2,590.09","2,572.95","2,585.64","2,585.64","3,312,710,000"
"Nov 15, 2017","2,569.45","2,572.84","2,557.45","2,564.62","2,564.62","3,558,890,000"
"Nov 14, 2017","2,577.75","2,579.66","2,566.56","2,578.87","2,578.87","3,641,760,000"
"Nov 13, 2017","2,576.53","2,587.66","2,574.48","2,584.84","2,584.84","3,402,930,000"
"Nov 10, 2017","2,580.18","2,583.81","2,575.57","2,582.30","2,582.30","3,486,910,000"
"Nov 09, 2017","2,584.00","2,586.50","2,566.33","2,584.62","2,584.62","3,831,610,000"
"Nov 08, 2017","2,588.71","2,595.47","2,585.02","2,594.38","2,594.38","3,899,360,000"
"Nov 07, 2017","2,592.11","2,597.02","2,584.35","2,590.64","2,590.64","3,809,650,000"
"Nov 06, 2017","2,587.47","2,593.38","2,585.66","2,591.13","2,591.13","3,539,080,000"
"Nov 03, 2017","2,581.93","2,588.42","2,576.77","2,587.84","2,587.84","3,567,710,000"
"Nov 02, 2017","2,579.46","2,581.11","2,566.17","2,579.85","2,579.85","4,048,270,000"
"Nov 01, 2017","2,583.21","2,588.40","2,574.92","2,579.36","2,579.36","3,813,180,000"
"Oct 31, 2017","2,575.99","2,578.29","2,572.15","2,575.26","2,575.26","3,827,230,000"
"Oct 30, 2017","2,577.75","2,580.03","2,568.25","2,572.83","2,572.83","3,658,870,000"
"Oct 27, 2017","2,570.26","2,582.98","2,565.94","2,581.07","2,581.07","3,887,110,000"
"Oct 26, 2017","2,560.08","2,567.07","2,559.80","2,560.40","2,560.40","3,869,050,000"
"Oct 25, 2017","2,566.52","2,567.40","2,544.00","2,557.15","2,557.15","3,874,510,000"
"Oct 24, 2017","2,568.66","2,572.18","2,565.58","2,569.13","2,569.13","3,427,330,000"
"Oct 23, 2017","2,578.08","2,578.29","2,564.33","2,564.98","2,564.98","3,211,710,000"
"Oct 20, 2017","2,567.56","2,575.44","2,567.56","2,575.21","2,575.21","3,384,650,000"
"Oct 19, 2017","2,553.39","2,562.36","2,547.92","2,562.10","2,562.10","2,990,710,000"
"Oct 18, 2017","2,562.87","2,564.11","2,559.67","2,561.26","2,561.26","2,998,090,000"
"Oct 17, 2017","2,557.17","2,559.71","2,554.69","2,559.36","2,559.36","2,889,390,000"
"Oct 16, 2017","2,555.57","2,559.47","2,552.64","2,557.64","2,557.64","2,916,020,000"
"Oct 13, 2017","2,555.66","2,557.65","2,552.09","2,553.17","2,553.17","3,149,440,000"
"Oct 12, 2017","2,552.88","2,555.33","2,548.31","2,550.93","2,550.93","3,151,510,000"
"Oct 11, 2017","2,550.62","2,555.24","2,547.95","2,555.24","2,555.24","2,976,090,000"
"Oct 10, 2017","2,549.99","2,555.23","2,544.86","2,550.64","2,550.64","2,960,500,000"
"Oct 09, 2017","2,551.39","2,551.82","2,541.60","2,544.73","2,544.73","2,483,970,000"
"Oct 06, 2017","2,547.44","2,549.41","2,543.79","2,549.33","2,549.33","2,884,570,000"
"Oct 05, 2017","2,540.86","2,552.51","2,540.02","2,552.07","2,552.07","3,045,120,000"
"Oct 04, 2017","2,533.48","2,540.53","2,531.80","2,537.74","2,537.74","3,017,120,000"
"Oct 03, 2017","2,530.34","2,535.13","2,528.85","2,534.58","2,534.58","3,068,850,000"
"Oct 02, 2017","2,521.20","2,529.23","2,520.40","2,529.12","2,529.12","3,199,730,000"
"Sep 29, 2017","2,509.96","2,519.44","2,507.99","2,519.36","2,519.36","3,211,920,000"
"Sep 28, 2017","2,503.41","2,510.81","2,502.93","2,510.06","2,510.06","3,168,620,000"
"Sep 27, 2017","2,503.30","2,511.75","2,495.91","2,507.04","2,507.04","3,456,030,000"
"Sep 26, 2017","2,501.04","2,503.51","2,495.12","2,496.84","2,496.84","3,043,110,000"
"Sep 25, 2017","2,499.39","2,502.54","2,488.03","2,496.66","2,496.66","3,297,890,000"
"Sep 22, 2017","2,497.26","2,503.47","2,496.54","2,502.22","2,502.22","2,865,960,000"
"Sep 21, 2017","2,507.16","2,507.16","2,499.00","2,500.60","2,500.60","2,930,860,000"
"Sep 20, 2017","2,506.84","2,508.85","2,496.67","2,508.24","2,508.24","3,530,010,000"
"Sep 19, 2017","2,506.29","2,507.84","2,503.19","2,506.65","2,506.65","3,249,100,000"
"Sep 18, 2017","2,502.51","2,508.32","2,499.92","2,503.87","2,503.87","3,194,300,000"
"Sep 15, 2017","2,495.67","2,500.23","2,493.16","2,500.23","2,500.23","4,853,170,000"
"Sep 14, 2017","2,494.56","2,498.43","2,491.35","2,495.62","2,495.62","3,414,460,000"
"Sep 13, 2017","2,493.89","2,498.37","2,492.14","2,498.37","2,498.37","3,368,050,000"
"Sep 12, 2017","2,491.94","2,496.77","2,490.37","2,496.48","2,496.48","3,230,920,000"
"Sep 11, 2017","2,474.52","2,488.95","2,474.52","2,488.11","2,488.11","3,291,760,000"
"Sep 08, 2017","2,462.25","2,467.11","2,459.40","2,461.43","2,461.43","3,302,490,000"
"Sep 07, 2017","2,468.06","2,468.62","2,460.29","2,465.10","2,465.10","3,353,930,000"
"Sep 06, 2017","2,463.83","2,469.64","2,459.20","2,465.54","2,465.54","3,374,410,000"
"Sep 05, 2017","2,470.35","2,471.97","2,446.55","2,457.85","2,457.85","3,490,260,000"
"Sep 01, 2017","2,474.42","2,480.38","2,473.85","2,476.55","2,476.55","2,710,730,000"
"Aug 31, 2017","2,462.65","2,475.01","2,462.65","2,471.65","2,471.65","3,348,110,000"
"Aug 30, 2017","2,446.06","2,460.31","2,443.77","2,457.59","2,457.59","2,633,660,000"
"Aug 29, 2017","2,431.94","2,449.19","2,428.20","2,446.30","2,446.30","2,737,580,000"
"Aug 28, 2017","2,447.35","2,449.12","2,439.03","2,444.24","2,444.24","2,677,700,000"
"Aug 25, 2017","2,444.72","2,453.96","2,442.22","2,443.05","2,443.05","2,588,780,000"
"Aug 24, 2017","2,447.91","2,450.39","2,436.19","2,438.97","2,438.97","2,846,590,000"
"Aug 23, 2017","2,444.88","2,448.91","2,441.42","2,444.04","2,444.04","2,785,290,000"
"Aug 22, 2017","2,433.75","2,454.77","2,433.67","2,452.51","2,452.51","2,777,490,000"
"Aug 21, 2017","2,425.50","2,430.58","2,417.35","2,428.37","2,428.37","2,788,150,000"
"Aug 18, 2017","2,427.64","2,440.27","2,420.69","2,425.55","2,425.55","3,415,680,000"
"Aug 17, 2017","2,462.95","2,465.02","2,430.01","2,430.01","2,430.01","3,142,620,000"
"Aug 16, 2017","2,468.63","2,474.93","2,463.86","2,468.11","2,468.11","2,953,650,000"
"Aug 15, 2017","2,468.66","2,468.90","2,461.61","2,464.61","2,464.61","2,913,100,000"
"Aug 14, 2017","2,454.96","2,468.22","2,454.96","2,465.84","2,465.84","2,822,550,000"
"Aug 11, 2017","2,441.04","2,448.09","2,437.85","2,441.32","2,441.32","3,159,930,000"
"Aug 10, 2017","2,465.38","2,465.38","2,437.75","2,438.21","2,438.21","3,621,070,000"
"Aug 09, 2017","2,465.35","2,474.41","2,462.08","2,474.02","2,474.02","3,308,060,000"
"Aug 08, 2017","2,478.35","2,490.87","2,470.32","2,474.92","2,474.92","3,344,640,000"
"Aug 07, 2017","2,477.14","2,480.95","2,475.88","2,480.91","2,480.91","2,931,780,000"
"Aug 04, 2017","2,476.88","2,480.00","2,472.08","2,476.83","2,476.83","3,235,140,000"
"Aug 03, 2017","2,476.03","2,476.03","2,468.85","2,472.16","2,472.16","3,645,020,000"
"Aug 02, 2017","2,480.38","2,480.38","2,466.48","2,477.57","2,477.57","3,478,580,000"
"Aug 01, 2017","2,477.10","2,478.51","2,471.14","2,476.35","2,476.35","3,460,860,000"
"Jul 31, 2017","2,475.94","2,477.96","2,468.53","2,470.30","2,470.30","3,469,210,000"
"Jul 28, 2017","2,469.12","2,473.53","2,464.66","2,472.10","2,472.10","3,294,770,000"
"Jul 27, 2017","2,482.76","2,484.04","2,459.93","2,475.42","2,475.42","3,995,520,000"
"Jul 26, 2017","2,479.97","2,481.69","2,474.94","2,477.83","2,477.83","3,557,020,000"
"Jul 25, 2017","2,477.88","2,481.24","2,474.91","2,477.13","2,477.13","4,108,060,000"
"Jul 24, 2017","2,472.04","2,473.10","2,466.32","2,469.91","2,469.91","3,010,240,000"
"Jul 21, 2017","2,467.40","2,472.54","2,465.06","2,472.54","2,472.54","3,059,570,000"
"Jul 20, 2017","2,475.56","2,477.62","2,468.43","2,473.45","2,473.45","3,182,780,000"
"Jul 19, 2017","2,463.85","2,473.83","2,463.85","2,473.83","2,473.83","3,059,760,000"
"Jul 18, 2017","2,455.88","2,460.92","2,450.34","2,460.61","2,460.61","2,962,130,000"
"Jul 17, 2017","2,459.50","2,462.82","2,457.16","2,459.14","2,459.14","2,793,170,000"
"Jul 14, 2017","2,449.16","2,463.54","2,446.69","2,459.27","2,459.27","2,736,640,000"
"Jul 13, 2017","2,444.99","2,449.32","2,441.69","2,447.83","2,447.83","3,067,670,000"
"Jul 12, 2017","2,435.75","2,445.76","2,435.75","2,443.25","2,443.25","3,171,620,000"
"Jul 11, 2017","2,427.35","2,429.30","2,412.79","2,425.53","2,425.53","3,106,750,000"
"Jul 10, 2017","2,424.51","2,432.00","2,422.27","2,427.43","2,427.43","2,999,130,000"
"Jul 07, 2017","2,413.52","2,426.92","2,413.52","2,425.18","2,425.18","2,901,330,000"
"Jul 06, 2017","2,423.44","2,424.28","2,407.70","2,409.75","2,409.75","3,364,520,000"
"Jul 05, 2017","2,430.78","2,434.90","2,422.05","2,432.54","2,432.54","3,367,220,000"
"Jul 03, 2017","2,431.39","2,439.17","2,428.69","2,429.01","2,429.01","1,962,290,000"
"Jun 30, 2017","2,429.20","2,432.71","2,421.65","2,423.41","2,423.41","3,361,590,000"
"Jun 29, 2017","2,442.38","2,442.73","2,405.70","2,419.70","2,419.70","3,900,280,000"
"Jun 28, 2017","2,428.70","2,442.97","2,428.02","2,440.69","2,440.69","3,500,800,000"
"Jun 27, 2017","2,436.34","2,440.15","2,419.38","2,419.38","2,419.38","3,563,910,000"
"Jun 26, 2017","2,443.32","2,450.42","2,437.03","2,439.07","2,439.07","3,238,970,000"
"Jun 23, 2017","2,434.65","2,441.40","2,431.11","2,438.30","2,438.30","5,278,330,000"
"Jun 22, 2017","2,437.40","2,441.62","2,433.27","2,434.50","2,434.50","3,468,210,000"
"Jun 21, 2017","2,439.31","2,442.23","2,430.74","2,435.61","2,435.61","3,594,820,000"
"Jun 20, 2017","2,450.66","2,450.66","2,436.60","2,437.03","2,437.03","3,416,510,000"
"Jun 19, 2017","2,442.55","2,453.82","2,441.79","2,453.46","2,453.46","3,264,700,000"
"Jun 16, 2017","2,431.24","2,433.15","2,422.88","2,433.15","2,433.15","5,284,720,000"
"Jun 15, 2017","2,424.14","2,433.95","2,418.53","2,432.46","2,432.46","3,353,050,000"
"Jun 14, 2017","2,443.75","2,443.75","2,428.34","2,437.92","2,437.92","3,555,590,000"
"Jun 13, 2017","2,434.15","2,441.49","2,431.28","2,440.35","2,440.35","3,275,500,000"
"Jun 12, 2017","2,425.88","2,430.38","2,419.97","2,429.39","2,429.39","4,027,750,000"
"Jun 09, 2017","2,436.39","2,446.20","2,415.70","2,431.77","2,431.77","4,027,340,000"
"Jun 08, 2017","2,434.27","2,439.27","2,427.94","2,433.79","2,433.79","3,728,860,000"
"Jun 07, 2017","2,432.03","2,435.28","2,424.75","2,433.14","2,433.14","3,572,300,000"
"Jun 06, 2017","2,431.92","2,436.21","2,428.12","2,429.33","2,429.33","3,357,840,000"
"Jun 05, 2017","2,437.83","2,439.55","2,434.32","2,436.10","2,436.10","2,912,600,000"
"Jun 02, 2017","2,431.28","2,440.23","2,427.71","2,439.07","2,439.07","3,461,680,000"
"Jun 01, 2017","2,415.65","2,430.06","2,413.54","2,430.06","2,430.06","3,857,140,000"
"May 31, 2017","2,415.63","2,415.99","2,403.59","2,411.80","2,411.80","4,516,110,000"
"May 30, 2017","2,411.67","2,415.26","2,409.43","2,412.91","2,412.91","3,203,160,000"
"May 26, 2017","2,414.50","2,416.68","2,412.20","2,415.82","2,415.82","2,805,040,000"
"May 25, 2017","2,409.54","2,418.71","2,408.01","2,415.07","2,415.07","3,535,390,000"
"May 24, 2017","2,401.41","2,405.58","2,397.99","2,404.39","2,404.39","3,389,900,000"
"May 23, 2017","2,397.04","2,400.85","2,393.88","2,398.42","2,398.42","3,213,570,000"
"May 22, 2017","2,387.21","2,395.46","2,386.92","2,394.02","2,394.02","3,172,830,000"
"May 19, 2017","2,371.37","2,389.06","2,370.43","2,381.73","2,381.73","3,825,160,000"
"May 18, 2017","2,354.69","2,375.74","2,352.72","2,365.72","2,365.72","4,319,420,000"
"May 17, 2017","2,382.95","2,384.87","2,356.21","2,357.03","2,357.03","4,163,000,000"
"May 16, 2017","2,404.55","2,405.77","2,396.05","2,400.67","2,400.67","3,420,790,000"
"May 15, 2017","2,393.98","2,404.05","2,393.94","2,402.32","2,402.32","3,473,600,000"
"May 12, 2017","2,392.44","2,392.44","2,387.19","2,390.90","2,390.90","3,305,630,000"
"May 11, 2017","2,394.84","2,395.72","2,381.74","2,394.44","2,394.44","3,727,420,000"
"May 10, 2017","2,396.79","2,399.74","2,392.79","2,399.63","2,399.63","3,643,530,000"
"May 09, 2017","2,401.58","2,403.87","2,392.44","2,396.92","2,396.92","3,653,590,000"
"May 08, 2017","2,399.94","2,401.36","2,393.92","2,399.38","2,399.38","3,429,440,000"
"May 05, 2017","2,392.37","2,399.29","2,389.38","2,399.29","2,399.29","3,540,140,000"
"May 04, 2017","2,389.79","2,391.43","2,380.35","2,389.52","2,389.52","4,362,540,000"
"May 03, 2017","2,386.50","2,389.82","2,379.75","2,388.13","2,388.13","3,893,990,000"
"May 02, 2017","2,391.05","2,392.93","2,385.82","2,391.17","2,391.17","3,813,680,000"
"May 01, 2017","2,388.50","2,394.49","2,384.83","2,388.33","2,388.33","3,199,240,000"
"Apr 28, 2017","2,393.68","2,393.68","2,382.36","2,384.20","2,384.20","3,718,270,000"
"Apr 27, 2017","2,389.70","2,392.10","2,382.68","2,388.77","2,388.77","4,098,460,000"
"Apr 26, 2017","2,388.98","2,398.16","2,386.78","2,387.45","2,387.45","4,105,920,000"
"Apr 25, 2017","2,381.51","2,392.48","2,381.15","2,388.61","2,388.61","3,995,240,000"
"Apr 24, 2017","2,370.33","2,376.98","2,369.19","2,374.15","2,374.15","3,690,650,000"
"Apr 21, 2017","2,354.74","2,356.18","2,344.51","2,348.69","2,348.69","3,503,360,000"
"Apr 20, 2017","2,342.69","2,361.37","2,340.91","2,355.84","2,355.84","3,647,420,000"
"Apr 19, 2017","2,346.79","2,352.63","2,335.05","2,338.17","2,338.17","3,519,900,000"
"Apr 18, 2017","2,342.53","2,348.35","2,334.54","2,342.19","2,342.19","3,269,840,000"
"Apr 17, 2017","2,332.62","2,349.14","2,332.51","2,349.01","2,349.01","2,824,710,000"
"Apr 13, 2017","2,341.98","2,348.26","2,328.95","2,328.95","2,328.95","3,143,890,000"
"Apr 12, 2017","2,352.15","2,352.72","2,341.18","2,344.93","2,344.93","3,196,950,000"
"Apr 11, 2017","2,353.92","2,355.22","2,337.25","2,353.78","2,353.78","3,117,420,000"
"Apr 10, 2017","2,357.16","2,366.37","2,351.50","2,357.16","2,357.16","2,785,410,000"
"Apr 07, 2017","2,356.59","2,363.76","2,350.74","2,355.54","2,355.54","3,053,150,000"
"Apr 06, 2017","2,353.79","2,364.16","2,348.90","2,357.49","2,357.49","3,201,920,000"
"Apr 05, 2017","2,366.59","2,378.36","2,350.52","2,352.95","2,352.95","3,770,520,000"
"Apr 04, 2017","2,354.76","2,360.53","2,350.72","2,360.16","2,360.16","3,206,240,000"
"Apr 03, 2017","2,362.34","2,365.87","2,344.73","2,358.84","2,358.84","3,416,400,000"
"Mar 31, 2017","2,364.82","2,370.35","2,362.60","2,362.72","2,362.72","3,354,110,000"
"Mar 30, 2017","2,361.31","2,370.42","2,358.58","2,368.06","2,368.06","3,158,420,000"
"Mar 29, 2017","2,356.54","2,363.36","2,352.94","2,361.13","2,361.13","3,106,940,000"
"Mar 28, 2017","2,339.79","2,363.78","2,337.63","2,358.57","2,358.57","3,367,780,000"
"Mar 27, 2017","2,329.11","2,344.90","2,322.25","2,341.59","2,341.59","3,240,230,000"
"Mar 24, 2017","2,350.42","2,356.22","2,335.74","2,343.98","2,343.98","2,975,130,000"
"Mar 23, 2017","2,345.97","2,358.92","2,342.13","2,345.96","2,345.96","3,260,600,000"
"Mar 22, 2017","2,343.00","2,351.81","2,336.45","2,348.45","2,348.45","3,572,730,000"
"Mar 21, 2017","2,379.32","2,381.93","2,341.90","2,344.02","2,344.02","4,265,590,000"
"Mar 20, 2017","2,378.24","2,379.55","2,369.66","2,373.47","2,373.47","3,054,930,000"
"Mar 17, 2017","2,383.71","2,385.71","2,377.64","2,378.25","2,378.25","5,178,040,000"
"Mar 16, 2017","2,387.71","2,388.10","2,377.18","2,381.38","2,381.38","3,365,660,000"
"Mar 15, 2017","2,370.34","2,390.01","2,368.94","2,385.26","2,385.26","3,906,840,000"
"Mar 14, 2017","2,368.55","2,368.55","2,358.18","2,365.45","2,365.45","3,172,630,000"
"Mar 13, 2017","2,371.56","2,374.42","2,368.52","2,373.47","2,373.47","3,133,900,000"
"Mar 10, 2017","2,372.52","2,376.86","2,363.04","2,372.60","2,372.60","3,432,950,000"
"Mar 09, 2017","2,363.49","2,369.08","2,354.54","2,364.87","2,364.87","3,716,340,000"
"Mar 08, 2017","2,369.81","2,373.09","2,361.01","2,362.98","2,362.98","3,812,100,000"
"Mar 07, 2017","2,370.74","2,375.12","2,365.51","2,368.39","2,368.39","3,518,390,000"
"Mar 06, 2017","2,375.23","2,378.80","2,367.98","2,375.31","2,375.31","3,232,700,000"
"Mar 03, 2017","2,380.92","2,383.89","2,375.39","2,383.12","2,383.12","3,555,260,000"
"Mar 02, 2017","2,394.75","2,394.75","2,380.17","2,381.92","2,381.92","3,821,320,000"
"Mar 01, 2017","2,380.13","2,400.98","2,380.13","2,395.96","2,395.96","4,345,180,000"
"Feb 28, 2017","2,366.08","2,367.79","2,358.96","2,363.64","2,363.64","4,210,140,000"
"Feb 27, 2017","2,365.23","2,371.54","2,361.87","2,369.75","2,369.75","3,582,610,000"
"Feb 24, 2017","2,355.73","2,367.34","2,352.87","2,367.34","2,367.34","3,831,570,000"
"Feb 23, 2017","2,367.50","2,368.26","2,355.09","2,363.81","2,363.81","4,015,260,000"
"Feb 22, 2017","2,361.11","2,365.13","2,358.34","2,362.82","2,362.82","3,468,670,000"
"Feb 21, 2017","2,354.91","2,366.71","2,354.91","2,365.38","2,365.38","3,579,780,000"
"Feb 17, 2017","2,343.01","2,351.16","2,339.58","2,351.16","2,351.16","3,513,060,000"
"Feb 16, 2017","2,349.64","2,351.31","2,338.87","2,347.22","2,347.22","3,672,370,000"
"Feb 15, 2017","2,335.58","2,351.30","2,334.81","2,349.25","2,349.25","3,775,590,000"
"Feb 14, 2017","2,326.12","2,337.58","2,322.17","2,337.58","2,337.58","3,520,910,000"
"Feb 13, 2017","2,321.72","2,331.58","2,321.42","2,328.25","2,328.25","3,349,730,000"
"Feb 10, 2017","2,312.27","2,319.23","2,311.10","2,316.10","2,316.10","3,475,020,000"
"Feb 09, 2017","2,296.70","2,311.08","2,296.61","2,307.87","2,307.87","3,677,940,000"
"Feb 08, 2017","2,289.55","2,295.91","2,285.38","2,294.67","2,294.67","3,609,740,000"
"Feb 07, 2017","2,295.87","2,299.40","2,290.16","2,293.08","2,293.08","3,448,690,000"
"Feb 06, 2017","2,294.28","2,296.18","2,288.57","2,292.56","2,292.56","3,109,050,000"
"Feb 03, 2017","2,288.54","2,298.31","2,287.88","2,297.42","2,297.42","3,597,970,000"
"Feb 02, 2017","2,276.69","2,283.97","2,271.65","2,280.85","2,280.85","3,807,710,000"
"Feb 01, 2017","2,285.59","2,289.14","2,272.44","2,279.55","2,279.55","3,916,610,000"
"Jan 31, 2017","2,274.02","2,279.09","2,267.21","2,278.87","2,278.87","4,087,450,000"
"Jan 30, 2017","2,286.01","2,286.01","2,268.04","2,280.90","2,280.90","3,591,270,000"
"Jan 27, 2017","2,299.02","2,299.02","2,291.62","2,294.69","2,294.69","3,135,890,000"
"Jan 26, 2017","2,298.63","2,300.99","2,294.08","2,296.68","2,296.68","3,610,360,000"
"Jan 25, 2017","2,288.88","2,299.55","2,288.88","2,298.37","2,298.37","3,846,020,000"
"Jan 24, 2017","2,267.88","2,284.63","2,266.68","2,280.07","2,280.07","3,810,960,000"
"Jan 23, 2017","2,267.78","2,271.78","2,257.02","2,265.20","2,265.20","3,152,710,000"
"Jan 20, 2017","2,269.96","2,276.96","2,265.01","2,271.31","2,271.31","3,524,970,000"
"Jan 19, 2017","2,271.90","2,274.33","2,258.41","2,263.69","2,263.69","3,165,970,000"
"Jan 18, 2017","2,269.14","2,272.01","2,263.35","2,271.89","2,271.89","3,315,250,000"
"Jan 17, 2017","2,269.14","2,272.08","2,262.81","2,267.89","2,267.89","3,584,990,000"
"Jan 13, 2017","2,272.74","2,278.68","2,271.51","2,274.64","2,274.64","3,081,270,000"
"Jan 12, 2017","2,271.14","2,271.78","2,254.25","2,270.44","2,270.44","3,462,130,000"
"Jan 11, 2017","2,268.60","2,275.32","2,260.83","2,275.32","2,275.32","3,620,410,000"
"Jan 10, 2017","2,269.72","2,279.27","2,265.27","2,268.90","2,268.90","3,638,790,000"
"Jan 09, 2017","2,273.59","2,275.49","2,268.90","2,268.90","2,268.90","3,217,610,000"
"Jan 06, 2017","2,271.14","2,282.10","2,264.06","2,276.98","2,276.98","3,339,890,000"
"Jan 05, 2017","2,268.18","2,271.50","2,260.45","2,269.00","2,269.00","3,761,820,000"
"Jan 04, 2017","2,261.60","2,272.82","2,261.60","2,270.75","2,270.75","3,764,890,000"
"Jan 03, 2017","2,251.57","2,263.88","2,245.13","2,257.83","2,257.83","3,770,530,000"
"Dec 30, 2016","2,251.61","2,253.58","2,233.62","2,238.83","2,238.83","2,670,900,000"
"Dec 29, 2016","2,249.50","2,254.51","2,244.56","2,249.26","2,249.26","2,336,370,000"
"Dec 28, 2016","2,270.23","2,271.31","2,249.11","2,249.92","2,249.92","2,392,360,000"
"Dec 27, 2016","2,266.23","2,273.82","2,266.15","2,268.88","2,268.88","1,987,080,000"
"Dec 23, 2016","2,260.25","2,263.79","2,258.84","2,263.79","2,263.79","2,020,550,000"
"Dec 22, 2016","2,262.93","2,263.18","2,256.08","2,260.96","2,260.96","2,876,320,000"
